date,open,high,low,close,pct
1994-08-24,386.74,388.76,386.02,388.44,0.44
1994-08-25,388.44,393.47,387.74,391.49,0.79
1994-08-26,391.49,401.3,391.49,399.26,1.98
1994-08-29,399.26,402.03,398.21,398.44,-0.21
1994-08-30,398.44,402.29,396.21,401.74,0.83
1994-08-31,401.74,402.87,397.34,397.9,-0.96
1994-09-01,397.9,397.9,390.67,391.61,-1.58
1994-09-02,391.61,394.19,390.38,391.41,-0.05
1994-09-06,391.41,393.8,390.8,393.69,0.58
1994-09-07,393.69,398.71,393.41,397.05,0.85
1994-09-08,397.05,401.43,397.05,400.75,0.93
1994-09-09,400.75,400.75,393.53,394.84,-1.47
1994-09-12,394.84,395.36,390.5,391.67,-0.8
1994-09-13,391.67,397.53,391.67,396.69,1.28
1994-09-14,396.69,398.22,394.5,397.79,0.28
1994-09-15,397.79,407.1,397.43,407.1,2.34
1994-09-16,407.1,407.1,401.79,404.47,-0.65
1994-09-19,404.47,406.79,403.88,403.88,-0.15
1994-09-20,403.96,403.96,396.84,396.85,-1.74
1994-09-21,396.85,397.64,388.95,393.71,-0.79
1994-09-22,393.71,396.26,391.53,393.55,-0.04
1994-09-23,393.55,395.22,389.67,390.2,-0.85
1994-09-26,390.18,390.27,386.11,388.9,-0.33
1994-09-27,388.9,389.92,387.12,389.33,0.11
1994-09-28,389.33,393.83,389.33,391.97,0.68
1994-09-29,391.97,392.22,388.43,391.22,-0.19
1994-09-30,391.22,396.48,391.22,393.85,0.67
1994-10-03,393.85,394.94,391.12,392.72,-0.29
1994-10-04,392.72,393.45,382.53,382.71,-2.55
1994-10-05,382.71,387.38,376.8,386.99,1.12
1994-10-06,386.99,389.37,382.17,382.85,-1.07
1994-10-07,382.85,387.75,382.85,387.36,1.18
1994-10-10,387.36,393.52,387.36,392.85,1.42
1994-10-11,392.85,401.83,392.85,400.29,1.89
1994-10-12,400.29,401.57,398.72,399.85,-0.11
1994-10-13,399.85,406.85,399.34,399.86,0.0
1994-10-14,399.86,400.18,396.13,398.8,-0.27
1994-10-17,398.8,400.09,396.27,396.85,-0.49
1994-10-18,396.85,399.27,396.58,398.0,0.29
1994-10-19,398.0,404.34,397.16,403.73,1.44
1994-10-20,403.73,405.6,399.98,402.99,-0.18
1994-10-21,402.99,402.99,398.49,400.52,-0.61
1994-10-24,400.52,402.34,397.67,398.79,-0.43
1994-10-25,398.79,398.79,394.06,398.48,-0.08
1994-10-26,398.48,403.92,398.48,403.83,1.34
1994-10-27,403.83,405.81,403.79,405.62,0.44
1994-10-28,405.62,411.84,404.43,411.84,1.53
1994-10-31,411.84,416.09,410.53,413.05,0.29
1994-11-01,413.05,413.05,408.2,410.06,-0.72
1994-11-02,410.06,415.23,408.54,408.91,-0.28
1994-11-03,408.91,410.54,407.2,408.17,-0.18
1994-11-04,408.17,409.77,401.38,401.46,-1.64
1994-11-07,401.46,401.68,398.75,400.19,-0.32
1994-11-08,400.19,407.59,400.19,407.44,1.81
1994-11-09,407.44,413.4,404.9,408.32,0.22
1994-11-10,408.32,410.15,405.2,406.12,-0.54
1994-11-11,406.12,407.74,403.58,404.78,-0.33
1994-11-14,404.78,412.32,404.78,412.17,1.83
1994-11-15,412.17,415.75,410.12,411.78,-0.09
1994-11-16,411.83,413.74,411.13,412.72,0.23
1994-11-17,412.72,414.56,409.1,410.98,-0.42
1994-11-18,410.98,414.51,410.76,412.43,0.35
1994-11-21,412.43,417.55,409.02,409.28,-0.76
1994-11-22,409.28,409.28,397.92,397.93,-2.77
1994-11-23,397.93,397.93,390.89,397.17,-0.19
1994-11-25,397.17,401.34,397.13,401.17,1.01
1994-11-28,401.17,404.92,400.73,403.82,0.66
1994-11-29,403.82,409.45,403.82,409.1,1.31
1994-11-30,409.1,412.0,404.04,404.82,-1.05
1994-12-01,404.82,404.88,397.44,397.66,-1.77
1994-12-02,399.06,402.18,395.7,402.04,1.1
1994-12-05,402.04,404.84,401.11,402.71,0.17
1994-12-06,402.71,405.14,399.88,399.98,-0.68
1994-12-07,399.98,400.82,395.49,395.75,-1.06
1994-12-08,395.75,398.25,385.57,386.3,-2.39
1994-12-09,386.3,389.24,379.96,388.63,0.6
1994-12-12,388.63,391.0,381.47,388.88,0.06
1994-12-13,388.88,390.31,387.24,387.53,-0.35
1994-12-14,387.53,393.22,386.51,391.65,1.06
1994-12-15,391.65,395.95,391.65,393.7,0.52
1994-12-16,393.7,394.92,391.77,392.01,-0.43
1994-12-19,392.01,392.62,389.77,390.42,-0.41
1994-12-20,390.42,393.96,388.05,390.61,0.05
1994-12-21,390.61,397.94,390.61,397.8,1.84
1994-12-22,397.8,400.37,397.8,399.8,0.5
1994-12-23,399.8,403.09,399.32,401.15,0.34
1994-12-27,401.15,404.94,401.15,404.03,0.72
1994-12-28,404.03,404.54,398.79,400.26,-0.93
1994-12-29,400.26,406.53,400.26,406.31,1.51
1994-12-30,406.31,406.5,402.29,404.27,-0.5
1995-01-03,404.27,404.27,397.56,398.0,-1.55
1995-01-04,398.0,400.41,394.59,399.65,0.41
1995-01-05,399.65,402.04,397.84,398.02,-0.41
1995-01-06,398.02,403.03,398.02,401.59,0.9
1995-01-09,401.59,403.99,400.91,403.53,0.48
1995-01-10,403.53,410.56,403.53,407.57,1.0
1995-01-11,407.57,410.45,402.71,407.1,-0.12
1995-01-12,407.1,408.32,405.85,407.32,0.05
1995-01-13,407.32,411.16,407.32,410.48,0.78
1995-01-16,410.48,415.5,409.87,413.65,0.77
1995-01-17,413.65,418.66,413.65,416.89,0.78
1995-01-18,416.89,419.98,416.01,419.26,0.57
1995-01-19,419.26,419.26,416.55,417.83,-0.34
1995-01-20,417.83,417.95,408.73,410.13,-1.84
1995-01-23,410.13,412.07,404.57,411.89,0.43
1995-01-24,411.89,414.04,410.81,413.6,0.42
1995-01-25,413.6,414.02,407.73,410.87,-0.66
1995-01-26,410.87,411.73,406.19,406.5,-1.06
1995-01-27,406.5,409.14,405.38,407.22,0.18
1995-01-30,407.22,408.39,401.32,401.71,-1.35
1995-01-31,401.71,406.06,401.08,405.33,0.9
1995-02-01,405.33,411.38,405.33,407.06,0.43
1995-02-02,407.06,411.28,406.34,411.15,1.0
1995-02-03,411.15,419.01,411.15,416.14,1.21
1995-02-06,416.14,421.29,416.14,420.93,1.15
1995-02-07,420.93,422.18,418.49,420.57,-0.09
1995-02-08,420.79,426.2,420.79,425.66,1.21
1995-02-09,425.66,429.79,425.66,426.43,0.18
1995-02-10,426.43,431.3,426.43,430.77,1.02
1995-02-13,430.77,432.37,428.53,428.77,-0.46
1995-02-14,428.77,431.06,428.24,429.81,0.24
1995-02-15,429.86,433.44,428.0,432.49,0.62
1995-02-16,432.49,433.16,428.61,430.86,-0.38
1995-02-17,430.86,430.86,425.33,425.66,-1.21
1995-02-21,425.66,427.03,423.93,424.82,-0.2
1995-02-22,424.82,429.93,423.12,429.21,1.03
1995-02-23,429.2,435.2,429.2,431.03,0.42
1995-02-24,431.03,431.03,426.57,428.42,-0.61
1995-02-27,428.42,430.67,424.04,424.75,-0.86
1995-02-28,424.75,432.91,424.71,432.5,1.82
1995-03-01,432.5,435.22,429.8,429.8,-0.62
1995-03-02,429.8,431.72,429.05,431.68,0.44
1995-03-03,431.68,436.89,429.34,436.68,1.16
1995-03-06,436.68,437.25,430.41,437.24,0.13
1995-03-07,437.24,437.82,431.13,432.12,-1.17
1995-03-08,432.12,437.01,432.12,437.01,1.13
1995-03-09,437.01,438.49,433.12,437.02,0.0
1995-03-10,437.02,441.76,436.01,441.76,1.08
1995-03-13,441.75,443.94,440.29,440.82,-0.21
1995-03-14,440.81,447.51,440.81,446.27,1.24
1995-03-15,446.27,446.56,442.31,443.57,-0.61
1995-03-16,443.57,445.81,442.95,444.68,0.25
1995-03-17,444.68,447.75,442.71,443.94,-0.17
1995-03-20,443.94,447.67,442.83,446.61,0.6
1995-03-21,446.61,451.16,445.99,447.13,0.12
1995-03-22,447.13,447.43,444.19,447.13,0.0
1995-03-23,447.13,452.04,446.74,448.82,0.38
1995-03-24,448.82,455.45,448.82,455.43,1.47
1995-03-27,455.43,457.98,453.32,457.12,0.37
1995-03-28,457.12,460.63,456.33,460.54,0.75
1995-03-29,460.54,462.99,449.43,451.87,-1.88
1995-03-30,451.87,454.68,442.69,448.42,-0.76
1995-03-31,448.36,448.55,439.22,447.15,-0.28
1995-04-03,447.15,448.81,442.3,448.49,0.3
1995-04-04,448.49,450.9,441.53,441.86,-1.48
1995-04-05,441.86,444.66,438.38,444.66,0.63
1995-04-06,444.66,445.88,439.91,439.92,-1.07
1995-04-07,440.33,444.06,438.85,444.01,0.93
1995-04-10,444.01,449.64,442.58,449.36,1.2
1995-04-11,449.36,454.41,449.36,453.33,0.88
1995-04-12,453.33,457.02,452.01,456.98,0.81
1995-04-13,456.98,459.61,456.23,458.93,0.43
1995-04-17,458.93,466.79,456.74,457.06,-0.41
1995-04-18,457.06,461.4,452.79,453.43,-0.79
1995-04-19,453.48,453.48,442.71,447.06,-1.4
1995-04-20,447.17,449.81,444.21,449.01,0.44
1995-04-21,449.01,451.91,449.01,451.34,0.52
1995-04-24,451.34,457.19,448.93,456.41,1.12
1995-04-25,456.43,461.02,456.43,459.1,0.59
1995-04-26,459.1,463.03,456.16,463.03,0.86
1995-04-27,463.03,468.89,462.59,465.34,0.5
1995-04-28,465.34,470.49,463.69,469.56,0.91
1995-05-01,469.56,472.47,466.05,466.05,-0.75
1995-05-02,466.05,467.54,463.38,465.38,-0.14
1995-05-03,465.38,474.93,465.38,474.93,2.05
1995-05-04,474.93,484.13,473.47,474.1,-0.17
1995-05-05,474.1,478.27,470.3,470.3,-0.8
1995-05-08,470.3,478.19,469.71,476.78,1.38
1995-05-09,476.78,479.49,471.83,476.0,-0.16
1995-05-10,476.0,479.13,471.63,472.88,-0.66
1995-05-11,472.87,479.57,470.72,479.57,1.41
1995-05-12,479.57,486.23,477.93,483.19,0.75
1995-05-15,483.19,486.97,481.22,486.34,0.65
1995-05-16,486.34,492.47,485.51,491.04,0.97
1995-05-17,491.04,497.78,491.04,494.69,0.74
1995-05-18,494.69,498.93,488.02,488.02,-1.35
1995-05-19,488.02,490.33,484.68,489.87,0.38
1995-05-22,489.77,495.85,489.56,495.09,1.07
1995-05-23,495.09,503.12,495.09,503.12,1.62
1995-05-24,503.12,509.24,498.0,500.5,-0.52
1995-05-25,500.5,502.16,495.15,501.66,0.23
1995-05-26,501.66,501.66,494.43,496.06,-1.12
1995-05-30,496.06,498.15,481.21,482.08,-2.82
1995-05-31,482.08,488.1,474.17,488.1,1.25
1995-06-01,488.1,493.61,487.2,490.96,0.59
1995-06-02,490.96,496.23,486.07,492.65,0.34
1995-06-05,492.65,502.92,492.65,500.81,1.66
1995-06-06,500.81,504.06,495.12,495.12,-1.14
1995-06-07,495.12,499.25,493.58,497.15,0.41
1995-06-08,497.15,501.22,497.15,500.86,0.75
1995-06-09,500.86,502.08,495.57,500.41,-0.09
1995-06-12,500.41,503.88,499.41,501.69,0.26
1995-06-13,501.69,506.31,501.69,505.32,0.72
1995-06-14,505.32,507.01,500.76,506.09,0.15
1995-06-15,506.09,513.24,506.09,511.99,1.17
1995-06-16,511.99,518.42,511.99,517.57,1.09
1995-06-19,517.55,530.89,517.55,530.53,2.5
1995-06-20,530.53,539.55,530.53,539.55,1.7
1995-06-21,539.55,542.96,533.33,535.52,-0.75
1995-06-22,535.52,546.12,535.52,546.06,1.97
1995-06-23,546.06,546.57,541.84,544.66,-0.26
1995-06-26,544.66,546.36,535.89,536.49,-1.5
1995-06-27,536.49,540.48,526.88,527.84,-1.61
1995-06-28,527.84,533.52,522.09,530.65,0.53
1995-06-29,530.65,537.97,529.85,536.21,1.05
1995-06-30,536.21,541.67,536.11,538.03,0.34
1995-07-03,538.03,540.33,536.73,538.97,0.17
1995-07-05,538.97,546.38,538.97,543.39,0.82
1995-07-06,543.39,554.09,543.39,553.87,1.93
1995-07-07,553.86,567.56,553.28,567.56,2.47
1995-07-10,567.56,575.97,567.5,573.56,1.06
1995-07-11,573.56,573.56,563.93,563.98,-1.67
1995-07-12,563.98,580.0,563.98,579.71,2.79
1995-07-13,579.71,591.51,577.44,583.25,0.61
1995-07-14,583.27,589.98,574.34,589.85,1.13
1995-07-17,589.85,600.01,589.85,596.91,1.2
1995-07-18,595.19,597.12,578.09,578.46,-3.09
1995-07-19,578.46,578.46,530.4,547.12,-5.42
1995-07-20,549.85,554.52,545.5,550.33,0.59
1995-07-21,550.33,555.74,547.32,547.78,-0.46
1995-07-24,547.78,563.06,547.78,562.64,2.71
1995-07-25,562.64,575.12,562.64,572.71,1.79
1995-07-26,572.71,581.43,572.71,576.84,0.72
1995-07-27,576.84,586.95,576.84,584.25,1.28
1995-07-28,584.25,584.25,573.33,574.18,-1.72
1995-07-31,574.18,576.57,564.33,568.88,-0.92
1995-08-01,568.88,569.27,554.25,559.21,-1.7
1995-08-02,559.36,569.03,550.7,551.56,-1.37
1995-08-03,551.56,553.55,541.64,553.06,0.27
1995-08-04,553.06,561.09,553.06,560.58,1.36
1995-08-07,560.58,566.7,560.58,563.65,0.55
1995-08-08,563.65,568.67,563.65,565.71,0.37
1995-08-09,565.71,577.23,565.71,575.49,1.73
1995-08-10,575.49,577.48,567.82,569.75,-1.0
1995-08-11,569.75,575.69,568.23,575.64,1.03
1995-08-14,575.67,584.76,573.46,584.73,1.58
1995-08-15,584.73,588.26,579.63,584.05,-0.12
1995-08-16,584.04,596.45,584.04,596.43,2.12
1995-08-17,596.43,600.15,593.13,596.28,-0.03
1995-08-18,596.28,601.65,594.02,595.52,-0.13
1995-08-21,595.52,598.73,578.89,578.89,-2.79
1995-08-22,578.89,589.55,576.9,589.25,1.79
1995-08-23,589.25,593.32,587.05,591.32,0.35
1995-08-24,591.32,591.64,580.23,583.16,-1.38
1995-08-25,583.16,584.79,579.97,580.1,-0.52
1995-08-28,580.1,581.62,565.85,566.05,-2.42
1995-08-29,566.05,566.82,549.12,566.82,0.14
1995-08-30,566.82,574.49,566.66,572.83,1.06
1995-08-31,572.85,580.03,572.85,576.77,0.69
1995-09-01,576.77,576.86,572.16,573.21,-0.62
1995-09-05,573.21,595.36,573.21,595.36,3.86
1995-09-06,595.36,601.15,593.86,594.12,-0.21
1995-09-07,597.16,604.39,597.05,599.14,0.84
1995-09-08,599.14,604.27,593.9,604.27,0.86
1995-09-11,604.27,612.56,604.27,609.75,0.91
1995-09-12,610.08,613.78,605.9,605.99,-0.62
1995-09-13,605.99,611.05,603.17,607.7,0.28
1995-09-14,607.7,610.0,603.74,604.12,-0.59
1995-09-15,604.12,604.12,586.27,589.01,-2.5
1995-09-18,589.01,591.75,581.79,591.13,0.36
1995-09-19,591.13,601.88,589.57,601.02,1.67
1995-09-20,601.02,608.21,601.02,603.19,0.36
1995-09-21,603.19,603.19,593.14,594.85,-1.38
1995-09-22,594.85,594.85,586.84,592.64,-0.37
1995-09-25,592.64,593.92,583.6,587.93,-0.79
1995-09-26,587.93,595.83,580.53,580.77,-1.22
1995-09-27,580.7,580.7,557.26,576.22,-0.78
1995-09-28,576.22,595.48,576.22,595.44,3.34
1995-09-29,595.44,599.31,584.93,585.08,-1.74
1995-10-02,585.08,587.9,573.17,573.87,-1.92
1995-10-03,573.87,575.81,563.95,573.16,-0.12
1995-10-04,573.16,573.16,557.43,558.99,-2.47
1995-10-05,558.99,572.76,556.61,572.75,2.46
1995-10-06,572.75,581.74,566.98,567.42,-0.93
1995-10-09,567.41,567.41,543.04,546.93,-3.61
1995-10-10,546.93,551.68,527.89,550.76,0.7
1995-10-11,550.76,564.65,550.76,564.33,2.46
1995-10-12,564.33,573.49,564.33,573.1,1.55
1995-10-13,573.1,579.68,569.35,570.0,-0.54
1995-10-16,570.01,573.92,567.01,568.46,-0.27
1995-10-17,568.46,589.43,568.46,589.43,3.69
1995-10-18,589.43,605.18,589.43,597.97,1.45
1995-10-19,597.97,602.6,591.0,601.26,0.55
1995-10-20,601.26,601.98,590.13,591.88,-1.56
1995-10-23,587.84,594.73,586.01,593.27,0.23
1995-10-24,593.2,597.56,593.02,594.23,0.16
1995-10-25,594.23,595.2,584.33,584.33,-1.67
1995-10-26,584.33,588.13,572.49,582.47,-0.32
1995-10-27,582.47,593.53,580.25,593.53,1.9
1995-10-30,593.53,609.38,593.53,607.1,2.29
1995-10-31,607.1,613.0,598.77,598.78,-1.37
1995-11-01,598.78,603.0,595.39,600.91,0.36
1995-11-02,600.91,614.79,600.65,614.69,2.29
1995-11-03,614.69,621.71,612.09,621.71,1.14
1995-11-06,621.71,623.53,615.66,615.72,-0.96
1995-11-07,615.72,615.72,591.2,596.23,-3.17
1995-11-08,596.2,606.4,594.75,598.72,0.42
1995-11-09,598.72,617.02,598.72,616.95,3.04
1995-11-10,616.95,621.0,611.64,613.61,-0.54
1995-11-13,613.61,616.16,607.15,608.32,-0.86
1995-11-14,608.32,608.5,591.6,591.68,-2.74
1995-11-15,591.68,597.07,582.41,593.48,0.3
1995-11-16,593.48,597.73,586.94,591.7,-0.3
1995-11-17,591.7,594.25,587.4,588.81,-0.49
1995-11-20,588.81,593.73,571.67,571.67,-2.91
1995-11-21,571.67,576.22,562.5,574.22,0.45
1995-11-22,574.22,580.0,568.99,569.04,-0.9
1995-11-24,569.04,578.35,569.04,578.32,1.63
1995-11-27,578.32,585.88,573.91,573.91,-0.76
1995-11-28,573.91,598.07,573.91,598.0,4.2
1995-11-29,598.0,604.79,593.18,599.58,0.26
1995-11-30,599.58,602.29,593.52,593.72,-0.98
1995-12-01,593.72,595.77,586.18,587.02,-1.13
1995-12-04,586.93,604.13,586.93,598.0,1.87
1995-12-05,598.0,600.35,588.91,591.23,-1.13
1995-12-06,591.23,595.58,582.33,589.98,-0.21
1995-12-07,589.98,592.63,579.76,587.13,-0.48
1995-12-08,587.13,599.58,586.75,599.38,2.09
1995-12-11,599.38,602.39,596.1,596.11,-0.55
1995-12-12,596.11,597.35,584.53,585.04,-1.86
1995-12-13,585.04,590.69,583.91,587.54,0.43
1995-12-14,587.54,590.14,566.27,566.29,-3.62
1995-12-15,566.29,571.06,560.35,563.28,-0.53
1995-12-18,563.28,563.28,540.97,548.04,-2.71
1995-12-19,548.04,575.02,548.04,575.01,4.92
1995-12-20,575.01,581.07,565.08,565.15,-1.71
1995-12-21,565.15,580.76,565.15,580.76,2.76
1995-12-22,580.76,585.44,580.74,585.18,0.76
1995-12-26,585.18,586.58,582.59,585.09,-0.02
1995-12-27,585.09,587.81,580.01,580.37,-0.81
1995-12-28,580.37,580.37,571.05,571.96,-1.45
1995-12-29,571.96,577.08,569.45,576.23,0.75
1996-01-02,576.23,586.29,573.89,585.94,1.69
1996-01-03,585.94,586.32,571.42,572.29,-2.33
1996-01-04,572.29,575.6,552.69,563.48,-1.54
1996-01-05,563.48,568.85,552.18,565.14,0.29
1996-01-08,565.14,568.23,562.22,563.15,-0.35
1996-01-09,562.42,562.48,533.51,534.42,-5.1
1996-01-10,534.42,545.19,527.22,535.29,0.16
1996-01-11,535.29,555.22,535.29,555.2,3.72
1996-01-12,555.2,558.96,546.71,552.71,-0.45
1996-01-15,552.75,554.36,533.65,534.44,-3.31
1996-01-16,534.44,546.47,526.8,546.05,2.17
1996-01-17,546.05,555.7,534.87,545.51,-0.1
1996-01-18,545.51,555.24,545.51,554.32,1.62
1996-01-19,554.32,566.12,554.28,564.64,1.86
1996-01-22,564.64,572.01,563.68,571.25,1.17
1996-01-23,571.25,572.92,566.92,567.35,-0.68
1996-01-24,567.35,582.29,567.35,582.14,2.61
1996-01-25,582.14,584.56,571.52,572.26,-1.7
1996-01-26,572.26,577.05,568.33,577.05,0.84
1996-01-29,577.05,580.48,574.45,576.23,-0.14
1996-01-30,576.23,585.26,576.23,583.99,1.35
1996-01-31,583.99,591.84,580.43,591.82,1.34
1996-02-01,591.82,601.88,589.01,601.88,1.7
1996-02-02,601.88,606.6,599.36,601.42,-0.08
1996-02-05,601.5,615.47,600.67,615.47,2.34
1996-02-06,615.47,621.65,614.87,619.2,0.61
1996-02-07,619.17,619.33,610.35,615.07,-0.67
1996-02-08,615.07,625.23,610.1,623.8,1.42
1996-02-09,623.8,629.4,620.08,623.01,-0.13
1996-02-12,623.01,629.01,623.01,625.29,0.37
1996-02-13,625.3,626.51,612.04,618.54,-1.08
1996-02-14,618.54,623.63,613.25,617.59,-0.15
1996-02-15,617.59,621.77,615.55,620.23,0.43
1996-02-16,620.23,623.29,614.91,619.04,-0.19
1996-02-20,619.04,621.9,611.73,616.83,-0.36
1996-02-21,616.83,627.56,616.83,627.28,1.69
1996-02-22,627.28,644.21,627.28,643.41,2.57
1996-02-23,643.41,647.34,634.6,642.59,-0.13
1996-02-26,642.59,645.24,636.56,637.92,-0.73
1996-02-27,637.92,640.57,628.45,631.1,-1.07
1996-02-28,631.1,638.79,629.9,631.44,0.05
1996-02-29,631.44,631.44,620.88,622.83,-1.36
1996-03-01,622.83,622.83,601.04,604.76,-2.9
1996-03-04,604.76,609.84,600.08,601.5,-0.54
1996-03-05,601.5,616.06,600.46,615.88,2.39
1996-03-06,615.88,617.22,607.8,607.84,-1.31
1996-03-07,607.84,612.52,606.29,609.55,0.28
1996-03-08,609.55,609.55,585.33,591.71,-2.93
1996-03-11,591.71,605.62,591.71,605.48,2.33
1996-03-12,605.48,605.48,592.6,599.02,-1.07
1996-03-13,599.02,615.89,599.02,614.75,2.63
1996-03-14,614.75,619.03,610.55,610.56,-0.68
1996-03-15,610.56,622.68,610.56,621.71,1.83
1996-03-18,621.71,633.44,621.71,633.26,1.86
1996-03-19,633.26,637.92,626.83,629.39,-0.61
1996-03-20,629.39,629.39,613.44,615.26,-2.25
1996-03-21,615.26,617.55,610.48,611.51,-0.61
1996-03-22,611.51,615.37,605.87,612.88,0.22
1996-03-25,612.88,617.75,597.82,597.82,-2.46
1996-03-26,597.82,604.75,591.35,602.08,0.71
1996-03-27,602.08,612.61,602.08,608.06,0.99
1996-03-28,608.06,611.74,602.89,608.08,0.0
1996-03-29,608.08,614.77,608.08,609.69,0.26
1996-04-01,609.69,615.18,609.69,612.99,0.54
1996-04-02,612.99,616.02,612.43,615.81,0.46
1996-04-03,615.81,618.77,609.96,618.57,0.45
1996-04-04,618.57,620.59,615.26,618.0,-0.09
1996-04-08,618.0,618.0,601.47,610.61,-1.2
1996-04-09,610.61,618.84,609.84,611.06,0.07
1996-04-10,611.06,619.95,608.16,609.11,-0.32
1996-04-11,609.11,612.16,597.42,604.07,-0.83
1996-04-12,604.07,607.16,602.03,605.05,0.16
1996-04-15,605.05,611.55,605.05,611.08,1.0
1996-04-16,611.08,625.99,611.08,625.94,2.43
1996-04-17,625.93,627.38,618.39,620.71,-0.84
1996-04-18,620.71,648.15,620.71,633.44,2.05
1996-04-19,633.44,638.72,632.15,633.01,-0.07
1996-04-22,633.01,644.4,633.01,644.29,1.78
1996-04-23,644.29,654.63,643.02,654.49,1.58
1996-04-24,654.49,664.01,654.49,664.01,1.45
1996-04-25,664.01,666.84,657.99,666.68,0.4
1996-04-26,666.68,669.74,664.48,666.65,0.0
1996-04-29,666.65,668.31,663.96,667.0,0.05
1996-04-30,667.0,667.04,662.79,666.73,-0.04
1996-05-01,666.73,673.88,665.34,673.36,0.99
1996-05-02,673.36,673.55,656.62,656.73,-2.47
1996-05-03,656.73,670.24,656.73,661.07,0.66
1996-05-06,661.07,665.07,655.95,662.93,0.28
1996-05-07,662.93,665.6,658.61,660.82,-0.32
1996-05-08,660.82,663.53,646.02,663.53,0.41
1996-05-09,663.43,666.69,660.55,662.54,-0.15
1996-05-10,662.54,672.59,662.54,672.54,1.51
1996-05-13,672.54,688.76,672.54,688.52,2.38
1996-05-14,688.52,697.49,688.52,695.43,1.0
1996-05-15,695.43,700.65,690.14,690.16,-0.76
1996-05-16,690.15,695.27,683.95,695.25,0.74
1996-05-17,695.25,699.55,690.81,690.81,-0.64
1996-05-20,690.81,696.83,690.81,693.27,0.36
1996-05-21,693.27,696.51,687.86,687.86,-0.78
1996-05-22,687.86,691.08,684.16,688.43,0.08
1996-05-23,688.43,695.36,687.45,692.09,0.53
1996-05-24,692.09,693.85,688.74,688.91,-0.46
1996-05-28,688.91,692.43,683.85,685.07,-0.56
1996-05-29,685.07,686.73,674.65,677.09,-1.16
1996-05-30,677.09,685.51,675.03,684.04,1.03
1996-05-31,684.04,694.27,684.04,692.39,1.22
1996-06-03,692.39,693.96,687.04,689.25,-0.45
1996-06-04,689.25,693.74,687.72,692.59,0.48
1996-06-05,692.59,700.3,689.67,699.35,0.98
1996-06-06,699.35,704.09,687.01,687.01,-1.76
1996-06-07,687.01,691.54,673.32,691.46,0.65
1996-06-10,691.46,693.35,687.77,688.84,-0.38
1996-06-11,688.84,696.57,688.84,690.94,0.3
1996-06-12,690.94,702.14,690.94,697.16,0.9
1996-06-13,697.16,698.32,686.51,691.84,-0.76
1996-06-14,691.84,691.84,681.07,681.13,-1.55
1996-06-17,681.14,684.26,676.84,678.44,-0.39
1996-06-18,678.44,680.16,665.28,666.07,-1.82
1996-06-19,666.07,673.75,665.26,667.72,0.25
1996-06-20,667.71,671.75,648.93,664.45,-0.49
1996-06-21,664.5,673.39,664.5,672.53,1.22
1996-06-24,672.53,680.62,671.18,677.17,0.69
1996-06-25,677.17,678.55,667.68,668.04,-1.35
1996-06-26,668.04,669.06,651.72,659.69,-1.25
1996-06-27,659.69,671.48,654.59,671.15,1.74
1996-06-28,671.15,681.69,671.15,677.3,0.92
1996-07-01,677.4,687.95,677.33,687.07,1.44
1996-07-02,687.07,687.07,680.14,680.17,-1.0
1996-07-03,680.17,680.71,673.3,673.84,-0.93
1996-07-05,673.84,673.84,657.68,657.68,-2.4
1996-07-08,657.68,665.12,655.52,656.0,-0.26
1996-07-09,656.0,664.2,656.0,660.76,0.73
1996-07-10,660.76,660.76,649.33,657.45,-0.5
1996-07-11,657.45,657.45,625.44,635.78,-3.3
1996-07-12,635.78,642.86,625.09,635.06,-0.11
1996-07-15,635.06,635.06,606.07,606.89,-4.44
1996-07-16,606.89,615.82,572.79,614.25,1.21
1996-07-17,614.25,634.42,614.25,631.3,2.78
1996-07-18,631.3,644.11,628.17,643.74,1.97
1996-07-19,643.75,643.75,627.94,633.05,-1.66
1996-07-22,633.05,633.05,618.92,624.03,-1.42
1996-07-23,624.03,627.6,595.8,598.34,-4.12
1996-07-24,598.33,609.86,577.81,605.05,1.12
1996-07-25,605.05,620.55,605.05,620.39,2.54
1996-07-26,620.39,633.68,620.39,633.39,2.1
1996-07-29,633.39,637.05,620.42,620.51,-2.03
1996-07-30,620.51,630.4,617.68,630.32,1.58
1996-07-31,630.32,640.2,628.3,636.01,0.9
1996-08-01,636.01,651.9,635.36,651.07,2.37
1996-08-02,651.07,670.59,651.07,667.84,2.58
1996-08-05,667.84,670.98,660.0,661.02,-1.02
1996-08-06,661.02,671.74,655.27,671.69,1.61
1996-08-07,671.69,682.48,668.63,682.37,1.59
1996-08-08,682.33,682.33,676.34,677.52,-0.71
1996-08-09,677.52,682.27,671.44,678.31,0.12
1996-08-12,678.31,681.92,670.39,679.39,0.16
1996-08-13,679.39,679.39,666.57,669.1,-1.51
1996-08-14,669.1,678.37,669.1,677.17,1.21
1996-08-15,677.17,680.65,673.99,677.09,-0.01
1996-08-16,677.09,680.74,671.92,672.28,-0.71
1996-08-19,672.28,673.0,660.04,670.25,-0.3
1996-08-20,670.25,671.48,662.73,662.87,-1.1
1996-08-21,662.87,670.41,658.47,667.42,0.69
1996-08-22,667.42,681.63,667.42,681.63,2.13
1996-08-23,681.63,685.15,677.19,677.57,-0.6
1996-08-26,677.57,678.48,671.69,672.92,-0.69
1996-08-27,672.86,679.08,672.86,679.05,0.91
